Result_ID;Company;System;Database_Software; Operating_System;Server_CPU_Type;nb_CPU's;Total_Processors;Total Cores;nb_CPU's;Total_Server_CPU's;Total_Cores;Total_Threads;Cluster;;Date_Submitted;CPU_Type;CPU_user;CPU_sys;CPU_iowait;CPU_idle;dskreads;pagreads;bufreads;rdcached;dskwrits;pagwrits;bufwrits;wrcached;bufwaits;lockreqs;lokwaits;deadlks;dltouts;ckpwaits ;compress;lchwaits;Taille block;V_Rot;Buffer_Pool;Read_Latency ;Write_Latency;bandwidth_reading;bandwidth_Write;Total_size_DB;Nbr_predicates_table ;Number_join_predicates_query ;size_table_participating _join;aggregate;sort;groupby;Number_tables_involving_query;Nbr_Join_Pred_IDX;Access _index_table;Nb_join_pred;Workload characteristic ;Currency;CPU_Cost ;IO_Cost;Total_Sys_Cost
235;IBM                 ;IBM System x3850 M2                               ;Red Hat Enterprise LInux Adv. Platform 5 for x86_64                   ;Red Hat Enterprise Linux Server 7.239;Intel Xeon X7350 Quad-Core - 2.93 GHz                                 ;8;8;8;4;4;64;64;N;;10/15/2007;Sun UltraSPARC III Cu - 1200 MHz                                      ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20898;0.26364;132.2 ;131.239;10;3;3;lineorder (20), customer(20) , supplier(40);AVG;3;3;4;3;1;3;;USD;466,84;46217,47;46684,31
236;IBM                 ;IBM System p5 570 4P c/s                          ;Red Hat Enterprise LInux Adv. Platform 5 POWER                        ;Red Hat Enterprise Linux Server 7.240;IBM POWER5+ - 2.2 GHz                                                 ;2;2;2;4;4;32;32;N;;10/04/2007;Sun UltraSPARC IIIi Cu - 1.28 GHz                                     ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20899;0.26365;132.2 ;131.240;10;1;2;lineorder (20), customer(20) , supplier(40);AVG;3;1;4;5;2;4;;USD;466,84;46217,47;46684,31
237;IBM                 ;IBM System p 570                                  ;IBM AIX 5L V5.3                                                       ;Red Hat Enterprise Linux Server 7.241;IBM POWER6 - 4.7 GHz                                                  ;4;4;4;2;2;2;4;N;;08/06/2007;Sun UltraSPARC IIIi - 1.6 GHz                                         ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20900;0.26366;132.2 ;131.241;10;3;4;lineorder (20), customer(20) , supplier(40);AVG;3;3;4;3;2;4;;USD;466,84;46217,47;46684,31
238;IBM                 ;IBM System p 570                                  ;IBM AIX 5L V5.3                                                       ;Red Hat Enterprise Linux Server 7.242;IBM POWER6 - 4.7 GHz                                                  ;72;72;144;8;8;2;4;N;;5/21/2007;Sun UltraSPARC IV - 1200 MHz                                          ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20901;0.26367;132.2 ;131.242;10;3;2;lineorder (20), customer(20) , supplier(40);AVG;1;1;4;4;3;4;;USD;466,84;46217,47;46684,31
239;IBM                 ;IBM System x3500 c/s                              ;Microsoft Windows Server 2003 Enterprise Edition x64 SP2              ;Red Hat Enterprise Linux Server 7.243;Intel Xeon X5355 Quad-Core - 2.66 GHz                                 ;72;72;72;1;1;4;4;N;;4/26/2007;Sun UltraSPARC III Cu - 1200 MHz                                      ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20902;0.26368;132.2 ;131.243;10;1;2;lineorder (20), customer(20) , supplier(40);AVG;1;3;3;3;1;5;;USD;466,84;46217,47;46684,31
240;IBM                 ;IBM System x3950 8P c/s                           ;SUSE Linux Enterprise Server 10 for Intel EM64T                       ;Red Hat Enterprise Linux Server 7.244;Intel Xeon 7150N Dual-Core - 3.5 GHz                                  ;8;8;8;8;8;64;64;N;;3/25/2007;Intel Itanium2 Dual-Core - 1.6 GHz                                    ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20903;0.26369;132.2 ;131.244;10;2;4;lineorder (20), customer(20) , supplier(40);AVG;2;2;4;5;2;3;;USD;466,84;46217,47;46684,31
241;IBM                 ;IBM System x3950 8P c/s                           ;Microsoft Windows Server 2003 Enterprise x64 Edition                  ;Red Hat Enterprise Linux Server 7.245;Intel Xeon 7150N Dual-Core - 3.5 GHz                                  ;8;8;8;8;8;32;32;N;;2/28/2007;Intel Itanium2 - 1.5 GHz                                              ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20904;0.26370;132.2 ;131.245;10;4;3;lineorder (20), customer(20) , supplier(40);AVG;1;2;4;3;1;4;;USD;466,84;46217,47;46684,31
242;IBM                 ;IBM System p5 595                                 ;IBM AIX 5L V5.3                                                       ;Red Hat Enterprise Linux Server 7.246;IBM POWER5+ - 2.3 GHz                                                 ;4;4;4;32;32;320;640;N;;1/22/2007;Sun UltraSPARC IV - 1350 MHz                                          ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20905;0.26371;132.2 ;131.246;10;4;4;lineorder (20), customer(20) , supplier(40);AVG;1;2;4;2;1;4;;USD;466,84;46217,47;46684,31
243;IBM                 ;IBM System x3950                                  ;SUSE Linux Enterprise Server 10 for Intel EM64T                       ;Red Hat Enterprise Linux Server 7.247;Intel Xeon 7150N Dual-Core - 3.5 GHz                                  ;4;4;4;4;4;4;4;N;;12/15/2006;Sun UltraSPARC IIIi Cu - 1.28 GHz                                     ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20906;0.26372;132.2 ;131.247;10;2;2;lineorder (20), customer(20) , supplier(40);AVG;2;3;4;2;1;4;;USD;466,84;46217,47;46684,31
244;IBM                 ;IBM System x3950                                  ;SUSE Linux Enterprise Server 10 for Intel EM64T                       ;Red Hat Enterprise Linux Server 7.248;Intel Xeon 7140N - 3.33 GHz                                           ;4;4;4;4;4;2;4;N;;9/19/2006;Sun UltraSPARC III Cu - 1050 MHz                                      ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20907;0.26373;132.2 ;131.248;10;3;4;lineorder (20), customer(20) , supplier(40);AVG;2;2;3;2;1;5;;USD;466,84;46217,47;46684,31
245;IBM                 ;IBM System p5 595                                 ;IBM AIX 5L V5.3                                                       ;Red Hat Enterprise Linux Server 7.249;IBM POWER5+ - 2.3 GHz                                                 ;2;2;2;32;32;2;4;N;;7/24/2006;Sun UltraSPARC IIIi Cu - 1.0 GHz                                      ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20908;0.26374;132.2 ;131.249;10;4;3;lineorder (20), customer(20) , supplier(40);AVG;3;2;4;3;2;3;;USD;466,84;46217,47;46684,31
246;IBM                 ;IBM System p5 520                                 ;SUSE Linux 9                                                          ;Red Hat Enterprise Linux Server 7.250;IBM POWER5 - 1.65 GHz                                                 ;2;2;2;1;1;2;4;N;;6/23/2006;Sun UltraSPARC IIIi Cu - 1.0 GHz                                      ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20909;0.26375;132.2 ;131.250;10;4;3;lineorder (20), customer(20) , supplier(40);AVG;3;2;5;3;3;5;;USD;466,84;46217,47;46684,31
247;IBM                 ;IBM System x3950 8P c/s                           ;Microsoft Windows Server 2003 Enterprise x64 Edition                  ;Red Hat Enterprise Linux Server 7.251;Intel Xeon 7040 Dual-Core - 3.0 GHz                                   ;8;8;8;8;8;16;32;N;;06/12/2006;Sun UltraSPARC III Cu - 1050 MHz                                      ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20910;0.26376;132.2 ;131.251;10;3;2;lineorder (20), customer(20) , supplier(40);AVG;1;1;4;3;2;5;;USD;466,84;46217,47;46684,31
248;IBM                 ;IBM eServer xSeries 460 16p w/IBM N5500 Storage   ;Microsoft Windows Server 2003 Datacenter Edition x64                  ;Red Hat Enterprise Linux Server 7.252;Intel Xeon 7040 Dual-Core - 3.0 GHz                                   ;4;4;4;16;16;32;32;N;;3/21/2006;Sun UltraSPARC III - 900 MHz                                          ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20911;0.26377;132.2 ;131.252;10;3;2;lineorder (20), customer(20) , supplier(40);AVG;2;2;5;2;3;4;;USD;466,84;46217,47;46684,31
249;IBM                 ;IBM eServer xSeries 460 4P c/s                    ;Microsoft Windows Server 2003 Enterprise x64 Edition                  ;Red Hat Enterprise Linux Server 7.253;Intel Xeon 7040 Dual-Core - 3.0 GHz                                   ;64;64;64;4;4;16;32;N;;03/07/2006;Sun UltraSPARC II - 466 MHz                                           ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20912;0.26378;132.2 ;131.253;10;2;4;lineorder (20), customer(20) , supplier(40);AVG;1;2;3;2;3;3;;USD;466,84;46217,47;46684,31
250;IBM                 ;IBM System p5 570 Model 9117-570                  ;IBM AIX 5L V5.3                                                       ;Red Hat Enterprise Linux Server 7.254;IBM POWER5+ - 2.2 GHz                                                 ;12;12;12;8;8;80;80;N;;2/14/2006;Sun Ultra SPARC II - 400 MHz                                          ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20913;0.26379;132.2 ;131.254;10;4;3;lineorder (20), customer(20) , supplier(40);AVG;3;1;3;4;3;5;;USD;466,84;46217,47;46684,31
251;IBM                 ;IBM eServer xSeries 460 16P c/s                   ;Microsoft Windows Server 2003 Datacenter Edition x64                  ;Red Hat Enterprise Linux Server 7.255;Intel Xeon 7040 Dual-Core - 3.0 GHz                                   ;2;2;8;16;16;32;32;N;;11/22/2005;Intel Xeon X5570 Quad-Core - 2.93 GHz                                 ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20914;0.26380;132.2 ;131.255;10;4;3;lineorder (20), customer(20) , supplier(40);AVG;3;3;5;3;2;5;;USD;466,84;46217,47;46684,31
252;IBM                 ;IBM eServer xSeries 366 4P c/s                    ;Microsoft Windows Server 2003 Enterprise x64 Edition                  ;Red Hat Enterprise Linux Server 7.256;Intel Xeon 7040 Dual-Core - 3.0 GHz                                   ;1;16;96;4;4;16;32;N;;10/31/2005;Intel Xeon X7460 Hex-Core - 2.67 GHz                                  ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20915;0.26381;132.2 ;131.256;10;2;3;lineorder (20), customer(20) , supplier(40);AVG;1;3;3;3;2;4;;USD;466,84;46217,47;46684,31
253;IBM                 ;IBM eServer p5 570                                ;IBM AIX 5L V5.3                                                       ;Red Hat Enterprise Linux Server 7.257;IBM POWER5 - 1.9 GHz                                                  ;4;16;64;4;2;16;32;N;;10/17/2005;Intel Xeon X5650 Hex-Core - 2.66 GHz                                  ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20916;0.26382;132.2 ;131.257;10;3;2;lineorder (20), customer(20) , supplier(40);AVG;3;1;4;4;2;5;;USD;466,84;46217,47;46684,31
254;IBM                 ;IBM eServer xSeries 460 8P c/s                    ;Microsoft Windows Server 2003 Enterprise x64 Edition                  ;Red Hat Enterprise Linux Server 7.258;Intel Xeon MP - 3.33 GHz                                              ;16;16;32;8;8;16;32;N;;9/14/2005;Intel Itanium 9040 Dual-Core - 1.6 GHz                                ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20917;0.26383;132.2 ;131.258;10;2;2;lineorder (20), customer(20) , supplier(40);AVG;1;2;3;2;2;4;;USD;466,84;46217,47;46684,31
255;IBM                 ;IBM eServer p5 570                                ;Red Hat Enterprise Linux AS 4.0                                       ;Red Hat Enterprise Linux Server 7.259;IBM POWER5 - 1.9 GHz                                                  ;32;32;32;4;2;16;32;N;;08/08/2005;Intel Itanium2 Dual-Core - 1.6 GHz                                    ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20918;0.26384;132.2 ;131.259;10;3;3;lineorder (20), customer(20) , supplier(40);AVG;2;3;4;2;1;5;;USD;466,84;46217,47;46684,31
256;IBM                 ;IBM eServer xSeries 460 8P c/s                    ;Microsoft Windows Server 2003 Enterprise x64 Edition                  ;Red Hat Enterprise Linux Server 7.260;Intel Xeon MP - 3.33 GHz                                              ;32;32;32;8;8;20;40;N;;5/31/2005;Intel Itanium2 Dual-Core - 1.6 GHz                                    ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20919;0.26385;132.2 ;131.260;10;2;3;lineorder (20), customer(20) , supplier(40);AVG;2;3;3;5;1;4;;USD;466,84;46217,47;46684,31
257;IBM                 ;IBM eServer xSeries 366 4P c/s                    ;Microsoft Windows Server 2003 Enterprise x64 Edition                  ;Red Hat Enterprise Linux Server 7.261;Intel Xeon MP - 3.66 GHz                                              ;16;16;16;4;4;12;24;N;;4/21/2005;Intel Itanium2 - 1.5 GHz                                              ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20920;0.26386;132.2 ;131.261;10;3;3;lineorder (20), customer(20) , supplier(40);AVG;2;3;3;5;3;5;;USD;466,84;46217,47;46684,31
258;IBM                 ;IBM eServer xSeries 366 4P c/s                    ;Microsoft Windows Server 2003 Enterprise Edition SP1                  ;Red Hat Enterprise Linux Server 7.262;Intel Xeon MP - 3.66 GHz                                              ;16;16;16;4;4;8;16;N;;4/21/2005;Intel Itanium2 - 1.5 GHz                                              ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20921;0.26387;132.2 ;131.262;10;2;4;lineorder (20), customer(20) , supplier(40);AVG;3;1;5;2;1;4;;USD;466,84;46217,47;46684,31
259;IBM                 ;IBM eServer p5 595                                ;IBM AIX 5L V5.3                                                       ;Red Hat Enterprise Linux Server 7.263;IBM POWER5 - 1.9 GHz                                                  ;16;16;16;32;16;112;224;N;;4/20/2005;Intel Itanium2 - 1.0 GHz                                              ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20922;0.26388;132.2 ;131.263;10;4;2;lineorder (20), customer(20) , supplier(40);AVG;3;2;3;2;2;5;;USD;466,84;46217,47;46684,31
260;IBM                 ;IBM eServer p5 595                                ;IBM AIX 5L V5.3                                                       ;Red Hat Enterprise Linux Server 7.264;IBM POWER5 - 1.9 GHz                                                  ;16;16;16;64;32;256;512;N;;11/18/2004;Intel Itanium - 1.0 GHz                                               ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20923;0.26389;132.2 ;131.264;10;3;2;lineorder (20), customer(20) , supplier(40);AVG;3;1;5;2;2;5;;USD;466,84;46217,47;46684,31
261;IBM                 ;IBM eServer p5 570                                ;IBM AIX 5L V5.3                                                       ;Red Hat Enterprise Linux Server 7.265;IBM POWER5 - 1.9 GHz                                                  ;4;4;4;8;4;32;64;N;;8/31/2004;Intel Pentium III Xeon - 550 MHz                                      ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20924;0.26390;132.2 ;131.265;10;3;3;lineorder (20), customer(20) , supplier(40);AVG;2;2;5;3;2;4;;USD;466,84;46217,47;46684,31
262;IBM                 ;IBM eServer p5 570                                ;IBM AIX 5L V5.3                                                       ;Red Hat Enterprise Linux Server 7.266;IBM POWER5 - 1.9 GHz                                                  ;8;8;8;4;2;12;24;N;;07/12/2004;Intel Pentium III Xeon - 550 MHz                                      ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20925;0.26391;132.2 ;131.266;10;3;4;lineorder (20), customer(20) , supplier(40);AVG;1;3;5;4;3;4;;USD;466,84;46217,47;46684,31
263;IBM                 ;IBM eServer p5 570                                ;IBM AIX 5L V5.3                                                       ;Red Hat Enterprise Linux Server 7.267;IBM POWER5 - 1.9 GHz                                                  ;80;80;320;16;8;64;128;N;;07/12/2004;Intel Xeon - 2.8 GHz                                                  ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20926;0.26392;132.2 ;131.267;10;1;4;lineorder (20), customer(20) , supplier(40);AVG;3;3;4;2;1;5;;USD;466,84;46217,47;46684,31
